Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Comoros,COM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,35.75618351,35.75551974,35.75728509,35.75732676,35.75659199,35.75768548,35.75661671,35.75681697,35.75653124,35.75775936,35.75703172,35.75721104,35.75735549,35.75695192,35.75727936,35.75723853,35.75781507,35.75704391,35.75725007,35.75715709,35.75747855,35.75722888,35.75711907,35.75695913,35.75706312,35.75740933,35.75727456,33.15617921,36.21852635,37.89692233,39.55013697,40.00099559,40.81041894,39.24329527,39.2358232,37.80495207,37.13287972,40.16435892,43.09452132,
Cabo Verde,CPV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,84.05058205,92.16438745,102.1159219,102.436767,100.473455,101.8212851,93.05252412,83.83261889,76.20162485,81.43779264,85.95158403,80.95396931,83.93988997,60.306432,71.56344205,77.51555138,75.48996786,85.97934615,81.88141375,80.96901996,87.52060836,92.1637225,101.0897023,98.76838081,101.56717,104.3438399,117.8166972,102.2242419,99.98436952,88.03723519,94.438346,99.84914997,100.2771418,95.33908878,101.0464397,104.066089,104.1918617,113.3031665,117.2746734,116.2145286
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,47.26096506,45.91880922,48.77298076,49.21566897,52.98763339,55.75155628,55.55452176,56.10177052,60.22197632,58.54861708,62.41398,63.89940019,66.83220137,67.67298997,81.26395182,68.60978582,63.8196715,67.20368367,64.21264004,64.11619,63.29690378,91.44453685,87.24877018,72.82011228,68.35352728,63.1993363,61.83621253,67.39880098,69.83549054,73.58296,75.28516419,71.71148751,76.41254285,79.73147673,78.40226493,80.22558723,84.49225549,88.04966244,92.48985485,87.9039408,86.89600982,81.17188888,80.77460617,83.6947771,85.63212066,89.6358585,90.26285233,86.91153368,86.93442959,70.17782049,68.21857605,69.45106888,68.14453677,65.61837454,67.04554822,62.5182964,63.9275352,65.81441211,66.69467675,66.09901583
Caribbean small states,CSS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,76.80653796,76.80865045,76.80949749,76.80180344,76.7856934,76.82704406,76.81921841,76.81372741,76.76333053,76.70514707,77.03379205,76.7800937,76.78627504,76.51134797,76.41422843,78.67701557,75.51160049,76.81718105,75.13671282,75.92863188,71.11449322,50.99611654,35.14686734,28.91583018,27.77589665,29.30841762,32.62533361,32.75419893,32.50463298,31.86893225,31.07598788,29.36109638,24.72931335,26.58713358,31.31141533,39.36137443,37.18801429,37.96760966,44.91722075,32.91398196,40.2919413,46.96042905,45.86620363,44.32389693,39.27420155,31.61373991,27.26934442,26.21759197,27.0947682,
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.9114598,144.5555111,146.0491225,166.7395417,144.7023417,143.9322118,167.3312072,175.6359259,157.7588289,157.5701116,,,,,
Cayman Islands,CYM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,92.17898634,112.3689838,115.5755086,105.2517279,108.447117,108.325663,113.5730649,115.1624571,114.3837403,121.7586297,107.569825,93.45992761,97.55645632,101.5832425,111.3341264,108.6082087,104.1799049,110.0970073,95.41637535,95.77615161,134.3905666,140.8489305,139.7629432,134.9097517,131.2093199,137.4949422,131.849091,123.6413425,114.0046685,113.9036053,111.9170728,109.8063265,111.2749513,112.925717,102.7908607,109.1010787,110.817045,112.5376007,121.140161,131.2786799,138.0272215,139.7999414,146.4048407,145.3447087,142.6429574
Czech Republic,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8063916,71.61825999,78.89511605,79.13457296,75.6995856,83.8949552,81.49325044,85.07416815,84.68860957,86.26125292,98.2331208,99.30997399,91.52598182,95.01519722,113.8683352,122.0152585,127.6325026,130.3729027,124.2888316,113.4927688,128.9670771,138.7849783,147.5374589,147.9781744,158.7269567,156.0998637,151.3946757,151.9288756,150.5383432,144.8764656
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,31.71070859,30.84376047,30.73271367,31.70321669,36.95292086,35.90684768,38.3701406,38.10396041,37.18059274,39.22457341,41.85407075,44.18312263,44.38786378,43.57557261,46.24265594,47.91535023,42.94463139,41.68947001,42.52652387,45.21591813,45.8635876,47.81737924,44.89083816,40.57673526,42.05788309,43.58163421,45.00562096,49.64265864,51.58497235,53.36584963,61.526061,62.06283889,60.93488981,61.84931971,66.22619911,70.91871294,77.44972915,79.8744174,81.52480473,71.2287129,79.86862424,85.20612127,86.51405488,85.0788767,84.62009339,86.13513879,84.68316263,87.69339813,88.67084085,88.09866064
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.9965151,299.3678629,264.103025,209.9873458,304.3286403,288.2167217,298.2662868
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,81.06125132,85.05585375,95.79398501,92.9936489,91.34378645,89.15109488,82.39612682,85.60548924,79.61175895,93.32014327,95.31621964,103.7064494,104.0109272,111.5365552,99.48586079,96.09035294,89.44457476,91.15816256,93.2165225,91.17781899,102.3138829,100.4277279,101.7025634,98.23671707,84.36011961,83.85539785,80.32004918,82.9494766,89.37570915,87.97775862,91.17182092,96.91517391,84.32564254,92.11289778,94.34153626,87.7201701,87.07272187,85.05662271,108.5884492,102.5005592,100.2275713,109.8788095,139.7866015
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,57.6554039,55.54582908,55.32776768,55.51080886,57.1347351,55.67437647,53.22109964,57.83991974,64.66119235,59.7002078,61.00741157,60.28255883,57.05268375,60.84788081,65.45594792,70.7446515,70.83869118,69.63305539,70.90859363,72.08728267,64.79729772,61.35285593,63.75527912,67.04487045,67.29019563,69.14652706,67.00196975,65.6049286,67.78045575,68.51460277,68.47126601,71.1684624,71.29911872,72.69719795,82.98395105,83.96857587,84.55697481,80.8817074,82.20776527,89.39974086,97.3667362,100.0678512,104.8282299,89.75503929,94.09997689,101.2457955,103.2409703,103.0501411,102.2639168,104.0482293,100.1688288,103.2811018,105.2361453,105.0016824
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,44.40811024,39.59637988,48.05242082,46.70493694,47.72816378,36.57245806,41.68106515,43.09045226,45.13020109,44.59162942,45.88269163,45.71554593,45.91965764,49.53495891,60.59158182,61.11392662,51.47061941,49.35199174,48.11278029,53.79393431,54.41492584,50.61522407,41.07497713,41.34118969,51.74349727,56.99711498,49.42608278,58.05647307,71.35252736,69.47267709,69.19841368,42.10738943,80.46480154,78.00289677,77.15790827,73.89795938,72.64249087,74.23323717,75.91130271,76.30275328,79.3003931,70.51056781,68.7232829,84.44950319,81.35142294,61.65355874,63.76648264,61.94723068,61.39205309,50.61228261,55.99993607,58.9896659,58.38867388,56.68175612,55.49642325,52.17107772,51.58597126,50.22508542,52.05596639,52.96040208
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,106.1868043,113.7483279,40.61251936,61.5101972,54.52382126,48.43702191,50.63976952,45.06618609,47.32288896,51.8595349,51.22540181,46.10629668,46.17643028,57.09342653,74.23881924,76.65453541,70.17325688,72.32688423,65.70456889,64.01404929,64.67692316,65.46499364,59.92293127,53.74411736,53.17638369,50.32612063,36.02671057,32.68458447,38.11158728,47.15331971,48.38071368,52.71758671,49.18908424,44.92281337,48.58443779,55.19100521,53.70514788,52.24391151,45.09445056,50.92952875,62.86074599,58.70079485,61.13469532,62.12588531,65.70067164,71.27876223,70.7298712,71.93704626,76.68444452,71.32423756,69.8672404,67.47138255,65.40466511,63.61042534,62.14586296,59.69532152,55.92591324,55.87999376,57.96456901,52.04477457
East Asia & Pacific (excluding high income),EAP,Trade (% of GDP),NE.TRD.GNFS.ZS,14.38797492,13.44497645,12.19528374,12.79789689,13.23903819,12.1419801,13.99493298,12.96028895,12.93603365,11.94282335,12.33047488,12.22956098,13.12219095,15.65551323,19.65524805,18.01256051,17.32652043,17.13348946,18.02185223,20.8872869,22.44201148,24.41548627,27.4229458,26.68889534,26.9913488,27.75449234,26.88544143,31.93204609,36.90928347,34.49082783,35.0385432,36.92949367,40.24148294,44.77569362,45.7935997,45.74675796,45.26974847,47.41950275,49.82720116,48.18264358,53.96057417,52.54470306,54.66184935,61.41958537,69.05605992,71.52054684,72.52038251,70.08201871,66.53920543,53.81931634,59.1350772,59.6193168,57.28802921,55.79851198,54.26607014,49.26248391,46.77719116,48.18770085,48.51947123,45.75769671
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,24.86057464,24.84535103,22.43805353,23.63611912,23.78260639,21.98373234,24.31593205,23.3392798,26.40556345,25.85967098,27.74598721,28.39028154,29.40633392,34.95256132,36.95552173,37.64017687,36.41930008,37.37601378,36.59485564,38.2385604,40.09817265,39.90272765,38.34026328,37.58000472,36.70989064,35.11733668,32.69235664,34.83856963,37.31925882,39.09745581,40.23565229,40.52292791,41.16627576,40.48160457,41.37482826,44.80060793,46.42897039,47.26593166,47.543251,45.04506728,48.4345164,47.26651095,49.32370151,50.14960772,54.85213716,57.64139752,58.06435717,58.20952557,60.7671623,52.9019993,55.0197826,58.09985755,58.25009826,57.39432816,55.41059418,52.13298269,50.44999813,52.75467508,56.24647096,54.07007417
East Asia & Pacific,EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,25.00376985,25.23155947,24.7857062,27.90260457,34.02630977,31.62409597,32.16749694,31.78528172,31.24735047,34.80697878,38.36298773,39.24022098,39.42296813,37.84285378,38.38281366,37.68194031,35.41364047,38.22837493,41.09843382,39.69234654,39.88758068,40.02230642,41.05802932,42.69366463,43.44342391,44.87858291,44.93168899,46.50167965,47.87104644,46.51078188,51.44721337,50.21087539,51.3814113,56.03882621,62.08422238,64.65437511,67.35781378,67.19851174,68.52938815,56.53163603,62.18280173,64.50647079,63.45541269,63.32708839,62.94318057,57.72825934,53.89962241,56.11411196,57.43351804,
Europe & Central Asia (excluding high income),ECA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.74833092,39.16224669,32.99271359,87.71529532,63.23891,56.50499362,58.21974125,55.53022497,56.69152004,56.61842409,64.2155945,67.29067376,64.62650508,63.17313996,63.41934735,64.13145845,62.25743026,61.61765053,60.13109357,62.34655105,55.62736544,57.20918658,59.71407225,59.09427331,56.56692448,57.54694761,57.59197427,56.04983869,58.61498785,62.90185353,61.77453315
Europe & Central Asia,ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,41.0831146,40.7241102,40.58226955,43.35098963,50.52383861,46.22019825,48.96092486,49.41208918,47.55585878,49.94330267,51.9596733,53.83031169,53.69864433,53.76206137,56.98822005,57.30770965,51.04138366,50.36251893,51.09711713,52.8839077,51.85669732,50.63411789,57.13236016,53.51136071,54.71797862,56.81479031,57.21080463,60.39063229,61.09463788,62.69317162,69.17428282,68.21549336,65.98563124,65.14029178,67.55998289,70.07205195,73.80954904,74.72680926,76.35684368,67.64470871,74.21501495,78.97921412,79.9339964,79.47727322,79.58203405,80.20724496,79.60585057,82.60207467,84.31194538,84.21219237
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,19.91164659,19.10915839,21.0358891,19.19029712,19.04451204,19.27013828,21.60006919,22.13877914,24.96037301,20.60530271,22.45125356,27.27051473,27.95798974,34.53763474,41.4043701,35.40505004,34.01390427,34.44221024,33.29582882,36.07958177,35.02500959,29.91527369,32.41294559,30.87601734,33.05830053,35.7173094,33.11060448,37.73072285,42.66230148,45.11298119,44.59491229,45.19663998,44.80654365,43.17121842,43.7777475,45.91127073,44.21570268,45.01718632,43.39510795,49.2012508,59.4646993,50.74505716,49.37654964,47.24163069,50.66524037,56.0998297,59.70978319,62.58713843,68.05694738,52.10484902,60.30323871,64.49023889,61.75111241,59.60615606,57.70816899,45.24387715,38.52134034,42.42172139,46.36213095,46.7399136
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,41.69169853,37.3881932,34.57085095,41.34578413,43.27228327,37.26329729,36.8175684,35.93971911,29.26348956,29.98589772,30.6627936,31.02467636,30.08534653,31.6962722,51.66482811,53.71424264,45.08546371,52.9519239,53.83938259,69.46426306,73.38303756,74.45957743,64.20199501,57.14285714,52.53164557,46.11260054,36.05442177,35.33980583,52.5974026,50.12987013,52.92275574,62.84444444,59.30984903,55.92783505,50.62857143,50.24509804,46.94856146,43.73824746,41.927627,38.36150845,39.0179359,39.81042654,40.98706783,46.17964072,57.81990521,62.95264624,61.51853651,65.07787325,71.68062535,56.55344464,47.93635007,45.25563416,40.71176927,40.37303806,36.92018779,34.84594296,30.24654905,45.12680115,48.27827106,
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,38.82605358,38.57695435,38.81061159,40.91533012,47.59674578,43.80508919,46.38331317,46.51239945,45.33713264,48.18509905,50.6038105,53.19885424,52.8911341,52.60815568,55.59779525,56.02053015,49.32111528,48.77254756,49.93700313,52.71997274,52.29678194,52.39975243,51.48462866,49.98430772,52.58647347,55.58439934,56.22186972,60.2147913,61.46137542,62.33790606,70.04883505,69.2203987,66.83111778,65.47023708,68.30450368,71.45638166,75.69026889,77.53481629,78.61315173,68.30357916,76.27934075,81.66666417,83.31980674,82.8554148,83.56204734,84.88943317,83.66623629,86.93477425,88.29938646,88.14320453
Eritrea,ERI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.37718937,102.0600016,110.8817782,105.3226286,116.6175203,115.4147767,94.92756567,96.25923618,67.88136193,72.06271096,76.59016366,74.00782429,65.57090685,61.10603102,45.26084605,34.55955953,30.56095005,27.97214161,37.47146546,47.39379012,,,,,,,,
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,25.82151151,25.89432199,27.18071783,28.10708859,31.69547296,29.08596047,30.07750026,29.16358375,27.72521435,27.83599738,31.56060948,35.38019201,36.5284288,39.76852489,41.54143012,40.86662627,35.34734198,36.3199597,36.71348201,37.38418361,35.61073344,35.4785413,35.97784217,36.94989412,41.64447874,44.77537409,46.24521926,51.16625712,52.66145437,54.63646695,60.08233375,57.99715546,55.09917924,53.4636891,54.52418269,54.76229758,56.17713481,57.74760376,55.98333004,46.99487433,52.92824056,58.79317104,60.84536984,61.9962993,63.86560972,64.21264117,63.77262443,66.77757906,67.5196911,66.91706863
Estonia,EST,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.327849,148.3689081,139.2466314,133.1401654,151.2482239,157.0642083,143.9880045,126.3292282,126.3638756,123.2432514,122.7318346,129.994412,136.0204216,136.7279461,134.0087739,136.522913,116.1078384,142.5219105,165.9041354,169.4917618,165.3805866,159.1951889,149.8415732,150.9980381,147.9951151,145.0005016,141.1541653
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23293541,45.39790418,41.47178708,40.74108415,39.65612414,34.8990528,31.1036313,31.19937494,28.74202171
European Union,EUU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,39.46597363,39.15596367,39.29516633,41.55481855,48.42922201,44.45985511,46.92980755,47.01638236,45.80075177,48.77796204,51.20712885,53.7727759,53.65409795,53.51466296,56.35578899,56.80100998,50.13644869,49.55575125,50.72099232,53.44207889,52.87420146,53.00256234,52.54184112,51.18167435,53.79429324,56.52700095,57.25138141,61.34061655,62.63035637,63.5335666,71.16454931,70.369158,68.0802597,67.08726586,70.15948334,73.361412,77.94506942,79.88985278,81.01456197,70.65537258,78.53396342,83.97494199,85.64801364,85.15940987,86.14450314,87.40840557,86.26756836,89.4906924,90.94523521,90.6813376
Fragile and conflict affected situations,FCS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,38.2003548,41.75669305,39.82529752,45.84356096,57.8712607,56.79072549,56.71302447,60.19744907,56.54640758,57.97075491,59.71147228,50.50397606,47.71926442,34.92399982,36.42293346,35.21087605,31.56022746,37.0472851,36.45721324,47.14091291,45.63378059,43.59457672,42.7249496,41.10171941,40.03949205,42.26018021,45.31508784,58.58209168,56.55370406,55.02968579,56.74081698,55.28848359,57.98655543,65.2342001,61.99180943,62.84119948,61.98495932,59.32302602,58.96390503,51.46719434,57.96409643,59.33733422,58.83362495,59.15606581,57.73646886,,,,,
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,49.4213737,47.44244324,47.79033248,48.50772933,55.21491237,50.33257366,49.26808225,52.38998149,52.62593729,58.11353044,62.9467867,61.59665852,57.57540359,57.41958452,56.5993266,55.30775174,49.98325172,49.47870518,48.15765807,47.8746318,45.841533,43.48841759,50.24179661,58.1649321,62.42823612,64.07370953,65.72201052,68.22132176,66.96714644,66.23987519,74.89482711,70.27684819,69.29946258,68.05580267,70.96020358,76.57920783,81.98349306,82.8574025,86.18433583,70.12330327,75.46440739,78.57958161,79.17050095,77.09388658,74.11272276,71.38254843,70.89850035,75.23649382,78.19262192,79.46667333
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,27.19391895,26.67454456,25.13443222,25.15910587,26.00522931,25.95456806,26.58343998,26.60673404,26.94532314,28.99275582,31.41895655,32.00895914,32.47042885,34.40597231,42.35576762,36.69173634,39.59987088,40.63596984,39.43834889,41.03362547,43.50266729,45.41094346,45.25238528,45.13982832,47.54182991,47.01638799,40.88799847,40.29273946,41.39221694,44.00178113,42.73605519,42.98368149,41.99161261,39.90512372,41.82623974,43.64612858,44.32923995,48.03349688,49.50676679,49.7609206,55.86124572,54.95936809,53.07202476,50.79783352,51.92500788,53.98070678,56.10342445,56.42075658,57.39708289,50.46245085,54.86779108,58.79057642,59.70205917,59.76405507,60.47879652,61.75169393,61.10014238,62.96184729,64.4791961,64.52272903
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.99754839,96.833135,107.5640366,100.58733,95.69941014,102.8997876,87.34576445,95.17825776,93.25571345,100.2863606,100.4491682,89.3804582,91.67605342,104.4868535,114.9684828,110.5128674,102.7306591,101.6037541,,,,
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,87.69953052,,,,,,,,,,,,91.49147039,102.0769242,106.1682855,101.2554763,94.73895081,90.58883243,95.73205727,89.81441316,94.79352605,93.71763599,92.51955495,95.32242994,98.67244162,109.2894757,108.7878178,105.8136531,106.9046224,111.3589145,113.2613463,105.8599711,105.2964723,100.6350349,101.0242542,100.8514618,
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,66.79819618,62.87450501,62.48265715,92.49665716,77.84335145,80.54054054,79.30463234,96.10781437,97.6679979,108.7063246,87.70947761,118.6488107,145.345318,116.5114587,100.8071025,97.42647059,91.68404951,102.8542451,108.6795252,95.88892336,96.35036496,104.0590758,101.2616705,104.8672909,99.29314998,119.8533822,89.89564775,87.91442761,78.52202075,86.99363534,76.89744539,80.53493855,79.86884209,83.34303654,99.9266868,95.13469619,95.67090085,98.53626451,95.97478261,97.73145246,101.7019289,83.63861324,84.75908154,80.30260821,81.76753714,83.94959984,88.64940926,85.13247916,88.99887259,83.50457742,89.15766272,90.49837733,92.34280894,90.63503615,73.52032902,73.94978146,70.13338106,75.06874045,72.04888185,72.93915874
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,42.76799361,42.41283618,41.36067608,47.20485571,58.45240999,52.48418462,57.11807246,58.60987641,54.68142342,54.36428852,51.02143889,49.10885404,49.33543868,50.53412866,55.11020499,54.64858015,50.25911175,49.63148963,47.12395074,48.43573156,48.00055775,45.07375376,46.06064217,49.48233021,51.60677886,50.83772269,52.13332672,50.6024982,48.95621524,49.23573721,52.13192887,52.27362681,50.79863027,49.91570402,49.97394192,52.3497537,56.2559537,52.45902591,56.13010879,54.35184222,58.54648807,62.30485413,61.12241805,61.18183568,58.39839009,56.68309601,58.49828537,61.94513887,62.61905961,64.25367784
Georgia,GEO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3943662,89.04109589,87.5,85.33333333,58.85416667,101.9436997,118.6388891,166.9026155,67.82867881,45.69654905,57.75306593,53.56666932,57.15187433,62.66139564,63.32992508,71.62912554,77.63337654,79.04074591,84.52959754,89.12537437,88.39341407,86.29822437,78.19303903,82.89905415,87.54685286,91.94227852,95.60208582,96.77483614,98.76882275,96.82581761,104.0400769,111.7555393,116.8684915
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,63.63636364,62.58064516,52.68490375,48.63636364,43.77022654,43.86084584,34.25559947,37.36702128,41.17647059,40.07996002,44.04603807,36,35.91474245,37.84632962,40.12875536,37.80049214,31.74992338,22.04604497,18.04536358,22.39387712,17.62111453,10.07903506,6.320343316,11.54489834,18.81461112,24.2438376,36.71168749,45.84812332,42.24549941,41.08589105,42.72817813,42.48834926,45.99359586,56.66912012,62.02115274,57.42309429,72.20494413,85.40183797,80.59954325,81.70510403,116.0484302,110.0458542,97.48924317,97.28714571,99.67033435,98.17151411,65.92144384,65.35432229,69.51422561,71.59473853,75.37781579,86.29545385,93.16803513,61.68721737,65.17054908,75.58639399,69.35767023,73.6482046,71.67815243,71.37819082
Gibraltar,GIB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,59.16431804,62.33510294,57.9471409,60.87956889,64.51701902,60.91646299,50.94789292,54.60231908,48.61483782,45.64418167,43.54017378,42.4150697,48.21067586,47.67304857,53.48171901,58.59690975,55.44823507,51.14213902,50.44221808,69.89672592,69.38630362,71.12103875,64.18425072,69.81535397,73.54656656,85.95467312,86.67432424,80.42644444,76.77196353,72.44272538,110.0504125,112.9446175,121.8416236,108.7208264
"Gambia, The",GMB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,79.74794174,87.71131855,90.98379009,91.48459086,78.70041303,69.54855895,74.52880068,77.48375,82.68852959,88.32316927,87.41173912,84.25261827,93.56919643,98.21476968,106.3346846,110.718123,103.972547,112.970541,115.9141284,97.78146652,102.722472,108.704991,108.819,120.3374042,131.4854153,64.10294689,67.44308365,64.62992213,49.91607894,59.27679803,50.95439438,48.3174981,53.87096227,52.41329752,56.35981989,46.92926319,59.64295092,68.85879303,49.93429956,50.0187234,50.37446858,44.29384447,39.08909946,41.77739443,41.01251503,42.63970205,47.70067311,46.10865681,52.70802043,48.9134188,48.08981083,61.48225641,63.36476476,65.48444814
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,34.18858777,38.47006914,39.98572778,46.78631843,44.26679366,31.1316203,33.20791806,41.90650735,43.78779478,48.79865967,54.52945335,46.91171733,49.1254312,38.26287155,64.68262293,67.46752471,37.07032416,50.32315395,63.60909023,55.08023526,46.97050272,47.77360999,55.01437562,41.58630061,50.763779,46.8104329,42.3601715,60.89989786,50.28654212,67.67764754,54.87335091,48.01758272,41.18439956,43.27161881,44.84511204,41.31838096,40.44919814,54.14182423,52.64204501,54.07187573,50.13040106,56.62100801,41.17299284,44.08039118,51.59301419,59.78153675,57.81222441,60.84701692,57.79086246,57.00855585
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0244718,118.5327824,134.0837899,128.6880066,122.2120771,144.668225,114.3773466,116.6754225,106.8932849,104.3791987,98.87805917,92.60073072,102.4282583,104.5146017,107.381315
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,24.47375971,23.60474452,23.10851608,24.34394994,24.36478349,24.67064966,24.96874036,24.22316484,23.63716733,23.29450076,23.10994329,23.31919994,25.31766417,31.73035071,35.47690681,35.32299071,34.87869224,34.66158369,33.13659566,35.53221171,44.5858238,47.14033547,41.85153238,41.17554239,40.89848538,40.38797571,42.65204496,42.31835696,39.61323472,40.78385531,40.12830713,38.59278732,38.82259294,37.02589861,36.16312189,37.1078808,37.49623344,39.27422875,42.26828025,47.37759844,58.41567754,56.13996927,50.34899626,48.19005372,49.8984416,50.90086412,52.85023864,57.52437422,59.32971572,47.74384654,52.82909793,57.84462004,61.81776664,63.51914245,67.14945369,63.05516078,60.8405277,67.00055501,72.51970005,74.38446677
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,83.35270071,83.4484968,95.05187677,95.54781449,102.0303002,93.51117677,84.04764205,77.59455574,85.4335039,96.85844592,90.63334749,87.18743996,80.03772494,83.3849781,82.01502796,76.79657315,87.06708688,88.79452186,85.63148457,88.7659945,89.63329054,93.94490438,100.4821406,104.9652601,91.71777982,82.30610846,83.07660656,86.26971275,78.37998704,80.82174542,85.13841006,79.84904772,71.07925591,73.06377687,75.98701656,75.28298725,75.7790284,106.5824652,102.091142,99.11537601,104.5513778,110.9974679,110.0475655
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.29719728,88.15243573,99.70792655,89.69385624,94.96705396,107.3732213,85.75736574,110.4723682,130.5479424,100.9784011,95.91166816,87.08858379,83.10138101,85.83767292,84.8741702,85.84936014,
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,27.1751655,25.4481309,25.20986359,30.21856193,33.47702513,36.39777951,38.07435105,35.72067423,35.15057436,35.23376677,36.34978992,35.98347441,37.44348736,41.086718,48.07211919,45.25631531,49.15584042,50.7125262,48.73818078,47.19960458,47.10548695,40.69125737,33.47481818,27.546959,28.1531148,24.93224559,30.64401925,38.14296343,38.03991399,39.78154615,45.86948547,39.52025622,45.36224907,43.77892815,42.3708927,44.68943034,40.39295296,41.55195116,44.42373996,46.36050685,49.1455879,69.54454875,66.03186022,65.95964928,69.07811774,66.04865537,66.81818595,67.89849678,64.12522745,57.10599333,62.11493227,63.98419583,60.98247453,56.68522113,55.0832794,49.89345311,46.37273752,46.1238216,47.15884226,45.86557829
